ID,Predicted_Total
ID_02b8390e-f332-4ed5-9e24-9163f09ba478_10_2023_Cholera,1.2798625148891458
ID_02b8390e-f332-4ed5-9e24-9163f09ba478_11_2023_Cholera,1.0193123699342406
ID_02b8390e-f332-4ed5-9e24-9163f09ba478_12_2023_Cholera,1.3867164704738864
ID_02b8390e-f332-4ed5-9e24-9163f09ba478_9_2023_Cholera,0.9271562015286726
ID_02f25962-4419-4e72-9402-3f6c513ec454_1_2023_Diarrhea,2.3031653324506145
ID_02f25962-4419-4e72-9402-3f6c513ec454_2_2023_Diarrhea,2.42940795218629
ID_02f25962-4419-4e72-9402-3f6c513ec454_3_2023_Diarrhea,1.8112385079968787
ID_02f25962-4419-4e72-9402-3f6c513ec454_4_2023_Diarrhea,3.2018425154322783
ID_02f25962-4419-4e72-9402-3f6c513ec454_5_2023_Diarrhea,1.5495354371984842
ID_02f25962-4419-4e72-9402-3f6c513ec454_6_2023_Diarrhea,2.581246310347284
ID_02f25962-4419-4e72-9402-3f6c513ec454_7_2023_Diarrhea,0.8147263761484298
ID_02f25962-4419-4e72-9402-3f6c513ec454_8_2023_Diarrhea,2.2244095429401742
ID_02f25962-4419-4e72-9402-3f6c513ec454_10_2023_Diarrhea,2.5791952408774446
ID_02f25962-4419-4e72-9402-3f6c513ec454_11_2023_Diarrhea,2.6516039222115966
ID_02f25962-4419-4e72-9402-3f6c513ec454_12_2023_Diarrhea,1.3517619377914705
ID_02f25962-4419-4e72-9402-3f6c513ec454_9_2023_Diarrhea,2.868558132469047
ID_02f25962-4419-4e72-9402-3f6c513ec454_1_2023_Dysentery,0.0
ID_02f25962-4419-4e72-9402-3f6c513ec454_2_2023_Dysentery,0.0
ID_02f25962-4419-4e72-9402-3f6c513ec454_3_2023_Dysentery,0.0
ID_02f25962-4419-4e72-9402-3f6c513ec454_4_2023_Dysentery,0.0
ID_02f25962-4419-4e72-9402-3f6c513ec454_5_2023_Dysentery,0.0
ID_02f25962-4419-4e72-9402-3f6c513ec454_6_2023_Dysentery,0.0
ID_02f25962-4419-4e72-9402-3f6c513ec454_7_2023_Dysentery,0.0
ID_02f25962-4419-4e72-9402-3f6c513ec454_8_2023_Dysentery,0.0
ID_02f25962-4419-4e72-9402-3f6c513ec454_10_2023_Dysentery,0.0
ID_02f25962-4419-4e72-9402-3f6c513ec454_11_2023_Dysentery,0.0
ID_02f25962-4419-4e72-9402-3f6c513ec454_12_2023_Dysentery,0.0
ID_02f25962-4419-4e72-9402-3f6c513ec454_9_2023_Dysentery,0.0
ID_02f25962-4419-4e72-9402-3f6c513ec454_1_2023_Intestinal Worms,3.628866116392569
ID_02f25962-4419-4e72-9402-3f6c513ec454_2_2023_Intestinal Worms,4.1555574391645
ID_02f25962-4419-4e72-9402-3f6c513ec454_3_2023_Intestinal Worms,3.6583432280493584
ID_02f25962-4419-4e72-9402-3f6c513ec454_4_2023_Intestinal Worms,3.753429840518808
ID_02f25962-4419-4e72-9402-3f6c513ec454_5_2023_Intestinal Worms,2.5947159039702012
ID_02f25962-4419-4e72-9402-3f6c513ec454_6_2023_Intestinal Worms,2.5683680599027765
ID_02f25962-4419-4e72-9402-3f6c513ec454_7_2023_Intestinal Worms,2.5760937226533684
ID_02f25962-4419-4e72-9402-3f6c513ec454_8_2023_Intestinal Worms,2.7407012818621954
ID_02f25962-4419-4e72-9402-3f6c513ec454_10_2023_Intestinal Worms,3.01138062816302
ID_02f25962-4419-4e72-9402-3f6c513ec454_11_2023_Intestinal Worms,2.6695615196960625
ID_02f25962-4419-4e72-9402-3f6c513ec454_12_2023_Intestinal Worms,3.2025031253559963
ID_02f25962-4419-4e72-9402-3f6c513ec454_9_2023_Intestinal Worms,2.752311408774828
ID_02f25962-4419-4e72-9402-3f6c513ec454_1_2023_Malaria,0.2233829154559089
ID_02f25962-4419-4e72-9402-3f6c513ec454_2_2023_Malaria,0.6343534810935376
ID_02f25962-4419-4e72-9402-3f6c513ec454_3_2023_Malaria,0.36725361064528145
ID_02f25962-4419-4e72-9402-3f6c513ec454_4_2023_Malaria,0.44222386564555605
ID_02f25962-4419-4e72-9402-3f6c513ec454_5_2023_Malaria,0.6131147097481043
ID_02f25962-4419-4e72-9402-3f6c513ec454_6_2023_Malaria,0.28179095183990616
ID_02f25962-4419-4e72-9402-3f6c513ec454_7_2023_Malaria,0.11579813014621136
ID_02f25962-4419-4e72-9402-3f6c513ec454_8_2023_Malaria,0.1591582956381645
ID_02f25962-4419-4e72-9402-3f6c513ec454_10_2023_Malaria,0.20759600810577386
ID_02f25962-4419-4e72-9402-3f6c513ec454_11_2023_Malaria,0.18695572199531924
ID_02f25962-4419-4e72-9402-3f6c513ec454_12_2023_Malaria,0.40156986187993254
ID_02f25962-4419-4e72-9402-3f6c513ec454_9_2023_Malaria,0.5786726606913039
ID_02f25962-4419-4e72-9402-3f6c513ec454_1_2023_Schistosomiasis,0.9124199453750697
ID_02f25962-4419-4e72-9402-3f6c513ec454_2_2023_Schistosomiasis,0.9396999110941243
ID_02f25962-4419-4e72-9402-3f6c513ec454_3_2023_Schistosomiasis,0.9794279596303653
ID_02f25962-4419-4e72-9402-3f6c513ec454_4_2023_Schistosomiasis,0.87729058979481
ID_02f25962-4419-4e72-9402-3f6c513ec454_5_2023_Schistosomiasis,0.9843890012936223
ID_02f25962-4419-4e72-9402-3f6c513ec454_6_2023_Schistosomiasis,0.9347570578551009
ID_02f25962-4419-4e72-9402-3f6c513ec454_7_2023_Schistosomiasis,0.8811834194278974
ID_02f25962-4419-4e72-9402-3f6c513ec454_8_2023_Schistosomiasis,0.7738185311743906
ID_02f25962-4419-4e72-9402-3f6c513ec454_10_2023_Schistosomiasis,0.6451734912069835
ID_02f25962-4419-4e72-9402-3f6c513ec454_11_2023_Schistosomiasis,0.5866274180318449
ID_02f25962-4419-4e72-9402-3f6c513ec454_12_2023_Schistosomiasis,0.649217263306515
ID_02f25962-4419-4e72-9402-3f6c513ec454_9_2023_Schistosomiasis,0.809769518279729
ID_02f25962-4419-4e72-9402-3f6c513ec454_1_2023_Typhoid,1.0127726845186806
ID_02f25962-4419-4e72-9402-3f6c513ec454_2_2023_Typhoid,0.9623870032436819
ID_02f25962-4419-4e72-9402-3f6c513ec454_3_2023_Typhoid,1.5179689475016858
ID_02f25962-4419-4e72-9402-3f6c513ec454_4_2023_Typhoid,1.515977289242027
ID_02f25962-4419-4e72-9402-3f6c513ec454_5_2023_Typhoid,1.4044269606210438
ID_02f25962-4419-4e72-9402-3f6c513ec454_6_2023_Typhoid,1.5185848809618034
ID_02f25962-4419-4e72-9402-3f6c513ec454_7_2023_Typhoid,0.4523387977229615
ID_02f25962-4419-4e72-9402-3f6c513ec454_8_2023_Typhoid,0.4883077719521204
ID_02f25962-4419-4e72-9402-3f6c513ec454_10_2023_Typhoid,0.9425594701323979
ID_02f25962-4419-4e72-9402-3f6c513ec454_11_2023_Typhoid,0.5187391111807743
ID_02f25962-4419-4e72-9402-3f6c513ec454_12_2023_Typhoid,0.884555057408422
ID_02f25962-4419-4e72-9402-3f6c513ec454_9_2023_Typhoid,0.8818203887966105
ID_02f25962-4419-4e72-9402-3f6c513ec454_1_2023_Cholera,1.7729041479456302
ID_02f25962-4419-4e72-9402-3f6c513ec454_2_2023_Cholera,1.7553880495665093
ID_02f25962-4419-4e72-9402-3f6c513ec454_3_2023_Cholera,1.3211801978960722
ID_02f25962-4419-4e72-9402-3f6c513ec454_4_2023_Cholera,2.0724386716646848
ID_02f25962-4419-4e72-9402-3f6c513ec454_5_2023_Cholera,0.9688838208009257
ID_02f25962-4419-4e72-9402-3f6c513ec454_6_2023_Cholera,1.6679922272277798
ID_02f25962-4419-4e72-9402-3f6c513ec454_7_2023_Cholera,0.5393577758593868
ID_02f25962-4419-4e72-9402-3f6c513ec454_8_2023_Cholera,1.1440733259987563
ID_02f25962-4419-4e72-9402-3f6c513ec454_10_2023_Cholera,1.2635866292549884
ID_02f25962-4419-4e72-9402-3f6c513ec454_11_2023_Cholera,1.184438404953691
ID_02f25962-4419-4e72-9402-3f6c513ec454_12_2023_Cholera,0.6677446304845476
ID_02f25962-4419-4e72-9402-3f6c513ec454_9_2023_Cholera,1.47702899469611
ID_030ee103-7194-452c-b0e6-58142de19bf6_1_2023_Diarrhea,0.03697914215767905
ID_030ee103-7194-452c-b0e6-58142de19bf6_2_2023_Diarrhea,0.05185561342479222
ID_030ee103-7194-452c-b0e6-58142de19bf6_3_2023_Diarrhea,0.02639057329615259
ID_030ee103-7194-452c-b0e6-58142de19bf6_4_2023_Diarrhea,0.05773419039281239
ID_030ee103-7194-452c-b0e6-58142de19bf6_5_2023_Diarrhea,0.04926121178894036
ID_030ee103-7194-452c-b0e6-58142de19bf6_6_2023_Diarrhea,0.10047086942491142
ID_030ee103-7194-452c-b0e6-58142de19bf6_7_2023_Diarrhea,0.04808925431404642
ID_030ee103-7194-452c-b0e6-58142de19bf6_8_2023_Diarrhea,0.08329332497583118
ID_030ee103-7194-452c-b0e6-58142de19bf6_10_2023_Diarrhea,0.09087626159558156
ID_030ee103-7194-452c-b0e6-58142de19bf6_11_2023_Diarrhea,0.07823757927880429
ID_030ee103-7194-452c-b0e6-58142de19bf6_12_2023_Diarrhea,0.11643453111828565
ID_030ee103-7194-452c-b0e6-58142de19bf6_9_2023_Diarrhea,0.11910617709128996
ID_030ee103-7194-452c-b0e6-58142de19bf6_1_2023_Dysentery,0.0
ID_030ee103-7194-452c-b0e6-58142de19bf6_2_2023_Dysentery,0.0
ID_030ee103-7194-452c-b0e6-58142de19bf6_3_2023_Dysentery,0.0
ID_030ee103-7194-452c-b0e6-58142de19bf6_4_2023_Dysentery,0.0
ID_030ee103-7194-452c-b0e6-58142de19bf6_5_2023_Dysentery,0.0
ID_030ee103-7194-452c-b0e6-58142de19bf6_6_2023_Dysentery,0.0
ID_030ee103-7194-452c-b0e6-58142de19bf6_7_2023_Dysentery,0.0
ID_030ee103-7194-452c-b0e6-58142de19bf6_8_2023_Dysentery,0.0
ID_030ee103-7194-452c-b0e6-58142de19bf6_10_2023_Dysentery,0.0
ID_030ee103-7194-452c-b0e6-58142de19bf6_11_2023_Dysentery,0.0
ID_030ee103-7194-452c-b0e6-58142de19bf6_12_2023_Dysentery,0.0
ID_030ee103-7194-452c-b0e6-58142de19bf6_9_2023_Dysentery,0.0
ID_030ee103-7194-452c-b0e6-58142de19bf6_1_2023_Intestinal Worms,0.6487683569196787
ID_030ee103-7194-452c-b0e6-58142de19bf6_2_2023_Intestinal Worms,0.8002554843557981
ID_030ee103-7194-452c-b0e6-58142de19bf6_3_2023_Intestinal Worms,0.9588349443558205
ID_030ee103-7194-452c-b0e6-58142de19bf6_4_2023_Intestinal Worms,0.5102512383674146
ID_030ee103-7194-452c-b0e6-58142de19bf6_5_2023_Intestinal Worms,0.5018027503176825
ID_030ee103-7194-452c-b0e6-58142de19bf6_6_2023_Intestinal Worms,0.4277930472469137
ID_030ee103-7194-452c-b0e6-58142de19bf6_7_2023_Intestinal Worms,0.39036451214038403
ID_030ee103-7194-452c-b0e6-58142de19bf6_8_2023_Intestinal Worms,0.35691681457771357
ID_030ee103-7194-452c-b0e6-58142de19bf6_10_2023_Intestinal Worms,0.43953276406811925
ID_030ee103-7194-452c-b0e6-58142de19bf6_11_2023_Intestinal Worms,0.48158911668572363
ID_030ee103-7194-452c-b0e6-58142de19bf6_12_2023_Intestinal Worms,0.4342256501433285
ID_030ee103-7194-452c-b0e6-58142de19bf6_9_2023_Intestinal Worms,0.39453541031482403
ID_030ee103-7194-452c-b0e6-58142de19bf6_1_2023_Malaria,2.152972116776173
ID_030ee103-7194-452c-b0e6-58142de19bf6_2_2023_Malaria,1.436294295283298
